1,0
0.948937279,0.019801862
0.910427972,0.03286752
0.87801558,0.04329289
0.838257695,0.055943126
0.79849981,0.06892194
0.758741925,0.080586443
0.71898404,0.092415236
0.679226155,0.103258295
0.63946827,0.113772777
0.599710385,0.122151505
0.5599525,0.130365944
0.520194615,0.137430362
0.480436729,0.144166202
0.440678844,0.149094865
0.400920959,0.154516395
0.361163074,0.157637882
0.321405189,0.158787903
0.281647304,0.158360752
0.241889419,0.157473593
0.202131534,0.153202085
0.162373649,0.146466245
0.122615764,0.135787474
0.082857879,0.120508617
0.043099994,0.098001054
0.017149564,0.077565824
0.00339624,0.061749501
7.22871E-11,0.039013681
0.004771572,0.023240193
0.01783723,0.014300533
0.0503287,0.001727828
0.090086585,0
0.12984447,0
0.169602355,0
0.209360241,0
0.249118126,0
0.288876011,0
0.328633896,0
0.368391781,0
0.408149666,0
0.447907551,0
0.487665436,0
0.527423321,0
0.567181206,0
0.606939091,0
0.646696976,0
0.686454861,0
0.726212746,0
0.765970631,0
0.805728516,0
0.845486401,0
0.885244286,0
0.925002171,0
0.964760056,0
1,0
